,0
2015-03-01,0.952031264867717
2015-04-01,0.850851036345758
2015-05-01,1.3325791573519599
2015-06-01,1.66514799215752
2015-07-01,1.52864696573328
2015-08-01,1.39230000852554
2015-09-01,1.4808987720110403
2015-10-01,1.2032070676503401
2015-11-01,1.15318835591793
2015-12-01,1.1932553961741899
2016-01-01,1.11291654032028
2016-02-01,1.03972471865796
2016-03-01,0.930598425796982
2016-04-01,0.9614290554933059
2016-05-01,0.9710414197281461
2016-06-01,0.8829526229189009
2016-07-01,0.6209182891905279
2016-08-01,0.6133093940281429
2016-09-01,0.7340741525764259
2016-10-01,0.7703132201681879
2016-11-01,1.23070939657532
2016-12-01,1.28514364734369
2017-01-01,1.30882896678748
2017-02-01,1.43777869824884
2017-03-01,1.45427677132092
2017-04-01,1.2598273167443799
2017-05-01,1.17324886725221
2017-06-01,1.07060542346137
2017-07-01,1.20681184372731
2017-08-01,1.04405308235834
2017-09-01,1.11492206238135
2017-10-01,1.14894922128505
2017-11-01,0.946704104369821
2017-12-01,0.878612169522357
2018-01-01,1.032119325906
2018-02-01,1.26947002555199
2018-03-01,1.16879585342593
2018-04-01,1.12614617979075
2018-05-01,1.2344433437218898
2018-06-01,1.28848829618119
2018-07-01,1.19857970641547
2018-08-01,1.3655584270441399
2018-09-01,1.3199594211838301
2018-10-01,1.55539712432472
2018-11-01,1.40582335351347
2018-12-01,1.21208589524443
2019-01-01,1.2022065220453602
2019-02-01,1.11991845160944
2019-03-01,0.990761812567694
2019-04-01,0.950971833630982
2019-05-01,0.8711050422703589
2019-06-01,0.574046565128611
2019-07-01,0.356898989563315
2019-08-01,0.0992022944515876
2019-09-01,0.0478009331887888
2019-10-01,0.132507764978225
2019-11-01,0.30160624265349
2019-12-01,0.36624913073693394
2020-01-01,0.316186822135828
2020-02-01,0.133330854531729
2020-03-01,0.368176361456924
2020-04-01,0.5538430480334781
2020-05-01,0.4783719217474411
2020-06-01,0.350450683563307
2020-07-01,0.220654348607008
2020-08-01,0.160505011359991
2020-09-01,0.122982564467726
2020-10-01,0.000531795048380393
2020-11-01,-0.0553454385201782
2020-12-01,-0.0915406969551268
2021-01-01,-0.0635944801138958
2021-02-01,0.0643186400606099
2021-03-01,0.14792031138767098
2021-04-01,0.20506522367753602
2021-05-01,0.37696779164750605
2021-06-01,0.303867826312171
2021-07-01,0.16404851122675798
2021-08-01,0.0597810390299362
2021-09-01,0.196650297559053
2021-10-01,0.35225378509531297
2021-11-01,0.312345076299871
2021-12-01,0.279098039044895
2022-01-01,0.533964619504543
2022-02-01,0.9442146490502641
2022-03-01,1.05417341373189
2022-04-01,1.5682481426486201
2022-05-01,1.87418261095286
2022-06-01,2.43731322379157
2022-07-01,2.09251147108357
2022-08-01,2.05822321385582
2022-09-01,2.8137518663048398
2022-10-01,3.1850119499636
2022-11-01,2.9341138338549797
2022-12-01,3.00015925310856
2023-01-01,3.04419920460064
2023-02-01,3.2229949308606805
2023-03-01,3.2327567646356803
2023-04-01,3.19288143737296
2023-05-01,3.2058499919904797
2023-06-01,3.16470521803867
2023-07-01,3.2687868570651095
2023-08-01,3.34324651177463
2023-09-01,3.50554163792282
2023-10-01,3.7239352866216295
2023-11-01,3.4202495419429906
2023-12-01,2.86562834297746
2024-01-01,2.90361718054564
2024-02-01,3.02476564147219
2024-03-01,2.9528563917276096
2024-04-01,3.0736716623470097
2024-05-01,3.1213860530707698
2024-06-01,3.1664328136082296
2024-07-01,3.1124987259274195
2024-08-01,2.9057931467596205
2024-09-01,2.83416486770752
2024-10-01,2.8659339505326895
2024-11-01,2.9291315226785
2024-12-01,2.8123430297070198
2025-01-01,3.0879559525017704
2025-02-01,2.98865455430641
